Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/06/27,UTTARAKHAND,BAGESHWAR,0.62,350.79,5.54,29.83878781
2020/06/27,UTTARAKHAND,RUDRAPRAYAG,0.55,263.12,3.94,27.74686106
2020/06/27,UTTARAKHAND,UTTARKASHI,1.15,1080.71,7.72,25.95158376
2020/06/27,UTTARAKHAND,TEHRI GARHWAL,0.23,502.2,1.7,25.15447955
2020/06/27,UTTARAKHAND,CHAMPAWAT,0,240.81,0.01,28.40888216
2020/06/26,UTTARAKHAND,HARDWAR,0,199.73,0,16.24562261
2020/06/26,UTTARAKHAND,NAINITAL,0.03,617.8,0.25,29.04313407
2020/06/26,UTTARAKHAND,ALMORA,0.1,452.23,1.3,28.3202903
2020/06/26,UTTARAKHAND,PITHORAGARH,0.71,1068.2,4.01,28.6209875
2020/06/26,UTTARAKHAND,CHAMOLI,0.97,1121.78,6.27,27.73871233
2020/06/26,UTTARAKHAND,DEHRADUN,0,378.96,0,23.91886528
2020/06/26,UTTARAKHAND,GARHWAL,0.08,595.21,1.15,21.17319499
2020/06/26,UTTARAKHAND,UDHAM SINGH NAGAR,0.07,390.72,0.44,27.65014759
2020/06/26,UTTARAKHAND,BAGESHWAR,0.77,367.08,6.72,31.22429497
2020/06/26,UTTARAKHAND,RUDRAPRAYAG,0.6,267.88,4.25,28.24887873
2020/06/26,UTTARAKHAND,UTTARKASHI,1.34,1112.39,8.8,26.71243031
2020/06/26,UTTARAKHAND,TEHRI GARHWAL,0.25,510.01,1.83,25.54568527
2020/06/26,UTTARAKHAND,CHAMPAWAT,0.02,254.15,0.13,29.98204771
2020/06/25,UTTARAKHAND,HARDWAR,0,205.91,0,16.74786928
2020/06/25,UTTARAKHAND,NAINITAL,0.6,675.76,4.29,31.76770672
2020/06/25,UTTARAKHAND,ALMORA,0.14,476.97,1.61,29.86953759
2020/06/25,UTTARAKHAND,PITHORAGARH,0.8,1103.31,4.58,29.56171099
2020/06/25,UTTARAKHAND,CHAMOLI,0.79,1105.42,5.14,27.33431453
2020/06/25,UTTARAKHAND,DEHRADUN,0,387.65,0,24.46790298
2020/06/25,UTTARAKHAND,GARHWAL,0.09,612.92,1.22,21.80328373
2020/06/25,UTTARAKHAND,UDHAM SINGH NAGAR,1.14,438.46,7.13,31.02866353
2020/06/25,UTTARAKHAND,BAGESHWAR,0.85,380.49,7.37,32.36547984
2020/06/25,UTTARAKHAND,RUDRAPRAYAG,0.52,270.61,3.82,28.53702599
2020/06/25,UTTARAKHAND,UTTARKASHI,1.2,1104.6,7.99,26.52536035
2020/06/25,UTTARAKHAND,TEHRI GARHWAL,0.26,518.89,1.86,25.99000278
2020/06/25,UTTARAKHAND,CHAMPAWAT,0.66,278.28,4.2,32.8289325
2020/06/24,UTTARAKHAND,HARDWAR,0,211.41,0.03,17.19545556
2020/06/24,UTTARAKHAND,NAINITAL,1.02,701.77,7.54,32.99058172
2020/06/24,UTTARAKHAND,ALMORA,0.81,520.68,6.1,32.6067567
2020/06/24,UTTARAKHAND,PITHORAGARH,0.77,1087.24,4.41,29.1310578
2020/06/24,UTTARAKHAND,CHAMOLI,0.82,1121.94,5.39,27.74266396
2020/06/24,UTTARAKHAND,DEHRADUN,0,396.39,0,25.0190894
2020/06/24,UTTARAKHAND,GARHWAL,0.13,635.62,1.51,22.61068993
2020/06/24,UTTARAKHAND,UDHAM SINGH NAGAR,0.05,391.74,0.39,27.72243588
2020/06/24,UTTARAKHAND,BAGESHWAR,0.83,382.7,7.1,32.55335256
2020/06/24,UTTARAKHAND,RUDRAPRAYAG,0.51,263.43,3.73,27.77941426
2020/06/24,UTTARAKHAND,UTTARKASHI,1.07,1094.74,7.22,26.28860905
2020/06/24,UTTARAKHAND,TEHRI GARHWAL,0.25,517.9,1.85,25.94081063
2020/06/24,UTTARAKHAND,CHAMPAWAT,0.05,263.24,0.29,31.05466556
2020/06/23,UTTARAKHAND,HARDWAR,0,179.32,0,14.58549945
2020/06/23,UTTARAKHAND,NAINITAL,1.15,684.55,8.15,32.18108417
2020/06/23,UTTARAKHAND,ALMORA,0.13,420.72,1.62,26.34699458
2020/06/23,UTTARAKHAND,PITHORAGARH,0.79,1041.38,4.46,27.90234314
2020/06/23,UTTARAKHAND,CHAMOLI,0.86,1097.86,5.6,27.14739519
2020/06/23,UTTARAKHAND,DEHRADUN,0,352.9,0,22.27396864
2020/06/23,UTTARAKHAND,GARHWAL,0.1,613.23,1.28,21.8141522
2020/06/23,UTTARAKHAND,UDHAM SINGH NAGAR,0.91,415.09,5.8,29.3743615
2020/06/23,UTTARAKHAND,BAGESHWAR,0.73,333.05,6.45,28.33024561
2020/06/23,UTTARAKHAND,RUDRAPRAYAG,0.56,269.29,4.04,28.39721005
2020/06/23,UTTARAKHAND,UTTARKASHI,0.92,1047.6,6.36,25.15661382
2020/06/23,UTTARAKHAND,TEHRI GARHWAL,0.25,512.52,1.81,25.67115232
2020/06/23,UTTARAKHAND,CHAMPAWAT,0.39,265.25,2.47,31.29160889
2020/06/22,UTTARAKHAND,HARDWAR,0,183.9,0,14.95782209
2020/06/22,UTTARAKHAND,NAINITAL,0,476.3,0,22.39098512
2020/06/22,UTTARAKHAND,ALMORA,0.05,366.49,0.69,22.95087091
2020/06/22,UTTARAKHAND,PITHORAGARH,0.8,1002.24,4.52,26.85366063
2020/06/22,UTTARAKHAND,CHAMOLI,0.93,1094.12,6.01,27.05479873
2020/06/22,UTTARAKHAND,DEHRADUN,0,359.07,0,22.66366662
2020/06/22,UTTARAKHAND,GARHWAL,0.05,582.65,0.78,20.72658584
2020/06/22,UTTARAKHAND,UDHAM SINGH NAGAR,0,278.24,0,19.69046662
2020/06/22,UTTARAKHAND,BAGESHWAR,0.74,333.78,6.34,28.39240522
2020/06/22,UTTARAKHAND,RUDRAPRAYAG,0.54,257.78,3.94,27.18357031
2020/06/22,UTTARAKHAND,UTTARKASHI,0.96,1054.34,6.59,25.3183085
2020/06/22,UTTARAKHAND,TEHRI GARHWAL,0.23,514.06,1.74,25.7484419
2020/06/22,UTTARAKHAND,CHAMPAWAT,0,194.85,0,22.9863832
2020/06/21,UTTARAKHAND,HARDWAR,0,188.97,0.02,15.37059433
2020/06/21,UTTARAKHAND,NAINITAL,0,488.77,0,22.97751104
2020/06/21,UTTARAKHAND,ALMORA,0.06,373.24,0.91,23.3736042
2020/06/21,UTTARAKHAND,PITHORAGARH,0.84,1001.2,4.71,26.82582555
2020/06/21,UTTARAKHAND,CHAMOLI,0.91,1107.2,5.95,27.37828893
2020/06/21,UTTARAKHAND,DEHRADUN,0,366.53,0,23.13464223
2020/06/21,UTTARAKHAND,GARHWAL,0.06,599.54,0.91,21.32720884
2020/06/21,UTTARAKHAND,UDHAM SINGH NAGAR,0,280.56,0,19.85442032
2020/06/21,UTTARAKHAND,BAGESHWAR,0.78,341.1,6.68,29.01501774
2020/06/21,UTTARAKHAND,RUDRAPRAYAG,0.67,266.61,4.61,28.11548281
2020/06/21,UTTARAKHAND,UTTARKASHI,1.2,1092.76,7.88,26.24089983
2020/06/21,UTTARAKHAND,TEHRI GARHWAL,0.22,525.5,1.67,26.3214575
2020/06/21,UTTARAKHAND,CHAMPAWAT,0,195.53,0,23.06667534
2020/06/20,UTTARAKHAND,HARDWAR,0,194.34,0.03,15.80670166
2020/06/20,UTTARAKHAND,NAINITAL,0,503.57,0,23.67310255
2020/06/20,UTTARAKHAND,ALMORA,0.08,386.56,1.09,24.20752947
2020/06/20,UTTARAKHAND,PITHORAGARH,0.91,1026.55,5.12,27.50505107
2020/06/20,UTTARAKHAND,CHAMOLI,0.95,1119.36,6.18,27.67885207
2020/06/20,UTTARAKHAND,DEHRADUN,0,374.58,0,23.64250604
2020/06/20,UTTARAKHAND,GARHWAL,0.07,618.02,0.99,21.98465627
2020/06/20,UTTARAKHAND,UDHAM SINGH NAGAR,0,280.07,0,19.8198554
2020/06/20,UTTARAKHAND,BAGESHWAR,0.81,349.54,6.89,29.73234122
2020/06/20,UTTARAKHAND,RUDRAPRAYAG,0.96,278.25,6.28,29.34207565
2020/06/20,UTTARAKHAND,UTTARKASHI,1.38,1129.29,9.02,27.11814371
2020/06/20,UTTARAKHAND,TEHRI GARHWAL,0.25,539.09,1.85,27.00207353
2020/06/20,UTTARAKHAND,CHAMPAWAT,0,201.31,0,23.74928444
2020/06/19,UTTARAKHAND,HARDWAR,0,194.53,0.03,15.822856
2020/06/19,UTTARAKHAND,NAINITAL,0,520.06,0,24.44830634
2020/06/19,UTTARAKHAND,ALMORA,0.08,398.96,1.15,24.98401892
2020/06/19,UTTARAKHAND,PITHORAGARH,0.97,1040.16,5.44,27.86982008
2020/06/19,UTTARAKHAND,CHAMOLI,1.03,1135.29,6.7,28.07281025
2020/06/19,UTTARAKHAND,DEHRADUN,0,378.58,0,23.89500217
2020/06/19,UTTARAKHAND,GARHWAL,0.07,628.6,1.06,22.36082286
2020/06/19,UTTARAKHAND,UDHAM SINGH NAGAR,0,288.3,0,20.40206172
2020/06/19,UTTARAKHAND,BAGESHWAR,0.85,359.32,7.32,30.56465518
2020/06/19,UTTARAKHAND,RUDRAPRAYAG,0.83,272.31,5.54,28.71597851
2020/06/19,UTTARAKHAND,UTTARKASHI,1.19,1090.85,7.81,26.19508493
2020/06/19,UTTARAKHAND,TEHRI GARHWAL,0.22,537.95,1.68,26.94485485
2020/06/19,UTTARAKHAND,CHAMPAWAT,0,207.04,0,24.42526844
2020/06/18,UTTARAKHAND,HARDWAR,0.01,200.14,0.08,16.27919278
2020/06/18,UTTARAKHAND,NAINITAL,0,528.18,0.01,24.83020912
2020/06/18,UTTARAKHAND,ALMORA,0.08,406.42,1.16,25.45151216
2020/06/18,UTTARAKHAND,PITHORAGARH,0.92,1027.67,5.13,27.53507768
2020/06/18,UTTARAKHAND,CHAMOLI,0.97,1138.53,6.31,28.15305419
2020/06/18,UTTARAKHAND,DEHRADUN,0,386.38,0,24.38719904
2020/06/18,UTTARAKHAND,GARHWAL,0.08,644.13,1.09,22.91327071
2020/06/18,UTTARAKHAND,UDHAM SINGH NAGAR,0,296.41,0,20.97636055
2020/06/18,UTTARAKHAND,BAGESHWAR,0.81,358.78,7.01,30.5188243
2020/06/18,UTTARAKHAND,RUDRAPRAYAG,0.94,279.45,6.14,29.46915373
2020/06/18,UTTARAKHAND,UTTARKASHI,1.22,1097.78,7.91,26.3615341
2020/06/18,UTTARAKHAND,TEHRI GARHWAL,0.22,550.56,1.67,27.57649612
2020/06/18,UTTARAKHAND,CHAMPAWAT,0,212.97,0,25.1245544
2020/06/17,UTTARAKHAND,HARDWAR,0.01,205.92,0.17,16.74866341
2020/06/17,UTTARAKHAND,NAINITAL,0,548.04,0.02,25.76361957
2020/06/17,UTTARAKHAND,ALMORA,0.09,421.94,1.21,26.42296358
2020/06/17,UTTARAKHAND,PITHORAGARH,0.87,1028.42,4.86,27.55513648
2020/06/17,UTTARAKHAND,CHAMOLI,0.83,1126.8,5.49,27.8628693
2020/06/17,UTTARAKHAND,DEHRADUN,0,394.45,0,24.89677573
2020/06/17,UTTARAKHAND,GARHWAL,0.09,668.01,1.2,23.76302163
2020/06/17,UTTARAKHAND,UDHAM SINGH NAGAR,0,305.44,0,21.61521825
2020/06/17,UTTARAKHAND,BAGESHWAR,0.74,359.89,6.42,30.61320062
2020/06/17,UTTARAKHAND,RUDRAPRAYAG,0.86,275.72,5.68,29.07594818
2020/06/17,UTTARAKHAND,UTTARKASHI,1.03,1082.05,6.77,25.98373425
2020/06/17,UTTARAKHAND,TEHRI GARHWAL,0.22,558.73,1.64,27.98575783
2020/06/17,UTTARAKHAND,CHAMPAWAT,0,219.89,0,25.94022291
2020/06/16,UTTARAKHAND,HARDWAR,0.03,212.37,0.29,17.27342158
2020/06/16,UTTARAKHAND,NAINITAL,0.01,565.04,0.06,26.5629654
2020/06/16,UTTARAKHAND,ALMORA,0.1,437.81,1.32,27.41726789
2020/06/16,UTTARAKHAND,PITHORAGARH,0.91,1046.83,5.09,28.04848384
2020/06/16,UTTARAKHAND,CHAMOLI,0.76,1131.9,5.05,27.98890341
2020/06/16,UTTARAKHAND,DEHRADUN,0,405.75,0,25.60981237
2020/06/16,UTTARAKHAND,GARHWAL,0.11,696.84,1.36,24.78850597
2020/06/16,UTTARAKHAND,UDHAM SINGH NAGAR,0,314.44,0,22.2516596
2020/06/16,UTTARAKHAND,BAGESHWAR,0.77,367.3,6.48,31.24310389
2020/06/16,UTTARAKHAND,RUDRAPRAYAG,0.98,282.43,6.35,29.78299327
2020/06/16,UTTARAKHAND,UTTARKASHI,0.99,1085.89,6.5,26.07607987
2020/06/16,UTTARAKHAND,TEHRI GARHWAL,0.21,574.88,1.56,28.79483274
2020/06/16,UTTARAKHAND,CHAMPAWAT,0,228.38,0,26.94167424
2020/06/15,UTTARAKHAND,HARDWAR,0.08,228.68,0.79,18.60036676
2020/06/15,UTTARAKHAND,NAINITAL,0.06,590.43,0.44,27.75654195
2020/06/15,UTTARAKHAND,ALMORA,0.1,447.08,1.34,27.99729227
2020/06/15,UTTARAKHAND,PITHORAGARH,0.98,1072.04,5.53,28.72396501
2020/06/15,UTTARAKHAND,CHAMOLI,0.73,1122.04,4.91,27.74526993
2020/06/15,UTTARAKHAND,DEHRADUN,0,427.59,0,26.98861767
2020/06/15,UTTARAKHAND,GARHWAL,0.09,663.92,1.21,23.61736891
2020/06/15,UTTARAKHAND,UDHAM SINGH NAGAR,0.12,336.22,0.71,23.79315527
2020/06/15,UTTARAKHAND,BAGESHWAR,0.79,373.27,6.79,31.75141257
2020/06/15,UTTARAKHAND,RUDRAPRAYAG,0.7,271.4,4.76,28.62031378
2020/06/15,UTTARAKHAND,UTTARKASHI,0.91,1090.21,6.06,26.17962839
2020/06/15,UTTARAKHAND,TEHRI GARHWAL,0.13,558.73,1.07,27.98555428
2020/06/15,UTTARAKHAND,CHAMPAWAT,0.18,246.53,1.17,29.08371373
2020/06/14,UTTARAKHAND,HARDWAR,0.05,220.07,0.54,17.90025417
2020/06/14,UTTARAKHAND,NAINITAL,0.04,579.88,0.3,27.26050167
2020/06/14,UTTARAKHAND,ALMORA,0.18,469.91,1.9,29.42738512
2020/06/14,UTTARAKHAND,PITHORAGARH,0.97,1085.88,5.45,29.0947994
2020/06/14,UTTARAKHAND,CHAMOLI,0.63,1111.69,4.27,27.48919684
2020/06/14,UTTARAKHAND,DEHRADUN,0,422.25,0,26.65168957
2020/06/14,UTTARAKHAND,GARHWAL,0.16,688.58,1.68,24.49455373
2020/06/14,UTTARAKHAND,UDHAM SINGH NAGAR,0,308.28,0,21.81635542
2020/06/14,UTTARAKHAND,BAGESHWAR,0.96,387.25,7.69,32.9406324
2020/06/14,UTTARAKHAND,RUDRAPRAYAG,0.6,273.1,4.01,28.79940595
2020/06/14,UTTARAKHAND,UTTARKASHI,0.8,1078.38,5.34,25.89575061
2020/06/14,UTTARAKHAND,TEHRI GARHWAL,0.09,560.24,0.68,28.06160855
2020/06/14,UTTARAKHAND,CHAMPAWAT,0,226.27,0,26.69314027
2020/06/13,UTTARAKHAND,HARDWAR,0.07,225.47,0.71,18.33932435
2020/06/13,UTTARAKHAND,NAINITAL,1.37,649.54,10.14,30.53513516
2020/06/13,UTTARAKHAND,ALMORA,1.3,524.48,9.43,32.84438188
2020/06/13,UTTARAKHAND,PITHORAGARH,1.03,1096.27,5.76,29.37312457
2020/06/13,UTTARAKHAND,CHAMOLI,0.85,1150.51,5.62,28.44929827
2020/06/13,UTTARAKHAND,DEHRADUN,0,430.19,0,27.15268252
2020/06/13,UTTARAKHAND,GARHWAL,0.21,661.28,2.04,23.52339231
2020/06/13,UTTARAKHAND,UDHAM SINGH NAGAR,0.32,323.96,1.98,22.92586235
2020/06/13,UTTARAKHAND,BAGESHWAR,0.89,386.58,7.38,32.8836988
2020/06/13,UTTARAKHAND,RUDRAPRAYAG,1.51,296.08,9.47,31.22317688
2020/06/13,UTTARAKHAND,UTTARKASHI,1.04,1112.01,6.74,26.70323368
2020/06/13,UTTARAKHAND,TEHRI GARHWAL,0.28,573.06,2.04,28.70374707
2020/06/13,UTTARAKHAND,CHAMPAWAT,0.42,240.52,2.63,28.37438583
2020/06/12,UTTARAKHAND,HARDWAR,0.04,209.21,0.42,17.01650961
2020/06/12,UTTARAKHAND,NAINITAL,0,421.28,0,19.80435517
2020/06/12,UTTARAKHAND,ALMORA,0,347.13,0.05,21.73827536
2020/06/12,UTTARAKHAND,PITHORAGARH,1.11,1104.01,6.22,29.58060327
2020/06/12,UTTARAKHAND,CHAMOLI,0.85,1105.5,5.64,27.33615636
2020/06/12,UTTARAKHAND,DEHRADUN,0,417.86,0,26.37457725
2020/06/12,UTTARAKHAND,GARHWAL,0.01,576.75,0.17,20.51660495
2020/06/12,UTTARAKHAND,UDHAM SINGH NAGAR,0,237.17,0,16.78357481
2020/06/12,UTTARAKHAND,BAGESHWAR,1.02,382.88,8.16,32.56842661
2020/06/12,UTTARAKHAND,RUDRAPRAYAG,0.55,262.51,3.86,27.68227346
2020/06/12,UTTARAKHAND,UTTARKASHI,0.94,1102.51,6.12,26.4751203
2020/06/12,UTTARAKHAND,TEHRI GARHWAL,0.14,540.72,1.09,27.08361266
2020/06/12,UTTARAKHAND,CHAMPAWAT,0,182.78,0,21.56274446
2020/06/11,UTTARAKHAND,HARDWAR,0.04,210.84,0.36,17.14897018
2020/06/11,UTTARAKHAND,NAINITAL,0,430.24,0,20.22582285
2020/06/11,UTTARAKHAND,ALMORA,0,355.2,0.05,22.24392035
2020/06/11,UTTARAKHAND,PITHORAGARH,0.94,1077.11,5.34,28.85972885
2020/06/11,UTTARAKHAND,CHAMOLI,0.89,1103.95,5.88,27.29787114
2020/06/11,UTTARAKHAND,DEHRADUN,0,426.36,0.01,26.91085654
2020/06/11,UTTARAKHAND,GARHWAL,0.01,590.05,0.22,20.98952306
2020/06/11,UTTARAKHAND,UDHAM SINGH NAGAR,0,241.53,0,17.09222161
2020/06/11,UTTARAKHAND,BAGESHWAR,1.32,398.95,10.13,33.93546959
2020/06/11,UTTARAKHAND,RUDRAPRAYAG,0.72,269.98,4.94,28.47019554
2020/06/11,UTTARAKHAND,UTTARKASHI,0.95,1112.31,6.15,26.71036678
2020/06/11,UTTARAKHAND,TEHRI GARHWAL,0.17,550.53,1.34,27.57508689
2020/06/11,UTTARAKHAND,CHAMPAWAT,0,187.71,0,22.14465754
2020/06/10,UTTARAKHAND,HARDWAR,0.06,217.06,0.54,17.65497043
2020/06/10,UTTARAKHAND,NAINITAL,0,447.06,0,21.01636584
2020/06/10,UTTARAKHAND,ALMORA,0.01,358.58,0.06,22.45544897
2020/06/10,UTTARAKHAND,PITHORAGARH,0.74,1046.63,4.13,28.04301371
2020/06/10,UTTARAKHAND,CHAMOLI,0.42,1042.54,2.96,25.77932647
2020/06/10,UTTARAKHAND,DEHRADUN,0,439.09,0.01,27.71430127
2020/06/10,UTTARAKHAND,GARHWAL,0.01,599.64,0.21,21.33072693
2020/06/10,UTTARAKHAND,UDHAM SINGH NAGAR,0,274.37,0.01,19.41627194
2020/06/10,UTTARAKHAND,BAGESHWAR,0.85,374.24,6.68,31.83379469
2020/06/10,UTTARAKHAND,RUDRAPRAYAG,0.32,258.89,2.56,27.30126783
2020/06/10,UTTARAKHAND,UTTARKASHI,0.77,1094.71,4.99,26.28785583
2020/06/10,UTTARAKHAND,TEHRI GARHWAL,0.16,574.54,1.24,28.77749693
2020/06/10,UTTARAKHAND,CHAMPAWAT,0,210.95,0.03,24.88614931
2020/06/09,UTTARAKHAND,HARDWAR,0.08,224.31,0.8,18.2450178
2020/06/09,UTTARAKHAND,NAINITAL,0,440.62,0,20.71381435
2020/06/09,UTTARAKHAND,ALMORA,0,355.78,0.07,22.2801907
2020/06/09,UTTARAKHAND,PITHORAGARH,0.67,1013.49,3.75,27.15507059
2020/06/09,UTTARAKHAND,CHAMOLI,0.33,1022.61,2.4,25.28654277
2020/06/09,UTTARAKHAND,DEHRADUN,0,443.92,0.02,28.01905585
2020/06/09,UTTARAKHAND,GARHWAL,0.03,614.4,0.4,21.8559406
2020/06/09,UTTARAKHAND,UDHAM SINGH NAGAR,0,246.7,0,17.45793494
2020/06/09,UTTARAKHAND,BAGESHWAR,0.5,353.17,4.67,30.04093033
2020/06/09,UTTARAKHAND,RUDRAPRAYAG,0.26,243.88,2.13,25.71756955
2020/06/09,UTTARAKHAND,UTTARKASHI,0.61,1061.07,4.06,25.48000779
2020/06/09,UTTARAKHAND,TEHRI GARHWAL,0.14,549.67,1.03,27.53191324
2020/06/09,UTTARAKHAND,CHAMPAWAT,0,193.6,0,22.83883533
2020/06/08,UTTARAKHAND,HARDWAR,0.1,230.85,1.03,18.77683327
2020/06/08,UTTARAKHAND,NAINITAL,0,451.68,0.01,21.23378673
2020/06/08,UTTARAKHAND,ALMORA,0.01,365.81,0.09,22.90810973
2020/06/08,UTTARAKHAND,PITHORAGARH,0.75,1026.52,4.19,27.50422987
2020/06/08,UTTARAKHAND,CHAMOLI,0.31,1021.21,2.24,25.25183202
2020/06/08,UTTARAKHAND,DEHRADUN,0,454.06,0.02,28.65905209
2020/06/08,UTTARAKHAND,GARHWAL,0.05,633.85,0.64,22.54778033
2020/06/08,UTTARAKHAND,UDHAM SINGH NAGAR,0,252.53,0,17.87056607
2020/06/08,UTTARAKHAND,BAGESHWAR,0.48,354.48,4.44,30.15257565
2020/06/08,UTTARAKHAND,RUDRAPRAYAG,0.24,238.99,2.02,25.20283315
2020/06/08,UTTARAKHAND,UTTARKASHI,0.57,1052.41,3.89,25.27194974
2020/06/08,UTTARAKHAND,TEHRI GARHWAL,0.11,551.4,0.86,27.61851953
2020/06/08,UTTARAKHAND,CHAMPAWAT,0,199.52,0,23.53798118
2020/06/07,UTTARAKHAND,HARDWAR,0.13,239.82,1.25,19.50601443
2020/06/07,UTTARAKHAND,NAINITAL,0,464.66,0.01,21.84396404
2020/06/07,UTTARAKHAND,ALMORA,0.01,377.85,0.12,23.66208916
2020/06/07,UTTARAKHAND,PITHORAGARH,0.83,1055.97,4.65,28.29323172
2020/06/07,UTTARAKHAND,CHAMOLI,0.36,1028.73,2.56,25.43774738
2020/06/07,UTTARAKHAND,DEHRADUN,0.03,477.48,0.2,30.13721116
2020/06/07,UTTARAKHAND,GARHWAL,0.08,654.82,0.92,23.29362452
2020/06/07,UTTARAKHAND,UDHAM SINGH NAGAR,0,259.01,0,18.3296544
2020/06/07,UTTARAKHAND,BAGESHWAR,0.53,364.82,4.86,31.032319
2020/06/07,UTTARAKHAND,RUDRAPRAYAG,0.17,234.77,1.47,24.75788153
2020/06/07,UTTARAKHAND,UTTARKASHI,0.55,1036.5,3.77,24.89006557
2020/06/07,UTTARAKHAND,TEHRI GARHWAL,0.09,560.09,0.59,28.05389738
2020/06/07,UTTARAKHAND,CHAMPAWAT,0,205.8,0,24.27843047
2020/06/06,UTTARAKHAND,HARDWAR,0.15,248.68,1.47,20.22731757
2020/06/06,UTTARAKHAND,NAINITAL,0,477.71,0.01,22.45747177
2020/06/06,UTTARAKHAND,ALMORA,0.01,390,0.18,24.422771
2020/06/06,UTTARAKHAND,PITHORAGARH,1.07,1093.24,6.08,29.29193252
2020/06/06,UTTARAKHAND,CHAMOLI,0.36,1043.36,2.6,25.79957448
2020/06/06,UTTARAKHAND,DEHRADUN,0,480.6,0.03,30.33438443
2020/06/06,UTTARAKHAND,GARHWAL,0.09,675.74,1.09,24.03787165
2020/06/06,UTTARAKHAND,UDHAM SINGH NAGAR,0,265.77,0,18.80800692
2020/06/06,UTTARAKHAND,BAGESHWAR,0.82,384.1,6.79,32.67254775
2020/06/06,UTTARAKHAND,RUDRAPRAYAG,0.14,237.47,1.29,25.04158054
2020/06/06,UTTARAKHAND,UTTARKASHI,0.58,1058.41,3.88,25.41615827
2020/06/06,UTTARAKHAND,TEHRI GARHWAL,0.08,570.85,0.52,28.59293682
2020/06/06,UTTARAKHAND,CHAMPAWAT,0,212.4,0,25.05649236
2020/06/05,UTTARAKHAND,HARDWAR,0.18,259.13,1.75,21.0771433
2020/06/05,UTTARAKHAND,NAINITAL,0,490.77,0.01,23.07143641
2020/06/05,UTTARAKHAND,ALMORA,0.02,387.64,0.25,24.27548729
2020/06/05,UTTARAKHAND,PITHORAGARH,0.56,1027.42,3.19,27.52846595
2020/06/05,UTTARAKHAND,CHAMOLI,0.23,1018.24,1.73,25.17852721
2020/06/05,UTTARAKHAND,DEHRADUN,0.01,496.39,0.04,31.33078015
2020/06/05,UTTARAKHAND,GARHWAL,0.11,696.75,1.25,24.78538175
2020/06/05,UTTARAKHAND,UDHAM SINGH NAGAR,0,273.21,0,19.33425719
2020/06/05,UTTARAKHAND,BAGESHWAR,0.47,360.81,4.46,30.69102756
2020/06/05,UTTARAKHAND,RUDRAPRAYAG,0.13,236.17,1.18,24.90530384
2020/06/05,UTTARAKHAND,UTTARKASHI,0.57,1048.21,3.85,25.17112275
2020/06/05,UTTARAKHAND,TEHRI GARHWAL,0.09,584.29,0.56,29.26603441
2020/06/05,UTTARAKHAND,CHAMPAWAT,0,219.21,0,25.86027992
2020/06/04,UTTARAKHAND,HARDWAR,0.13,253.4,1.33,20.61091521
2020/06/04,UTTARAKHAND,NAINITAL,0,503.52,0.01,23.67061377
2020/06/04,UTTARAKHAND,ALMORA,0.02,397.97,0.33,24.92224743
2020/06/04,UTTARAKHAND,PITHORAGARH,0.68,1054.54,3.83,28.25510119
2020/06/04,UTTARAKHAND,CHAMOLI,0.29,1031.87,2.13,25.51548629
2020/06/04,UTTARAKHAND,DEHRADUN,0.02,493.7,0.1,31.16137575
2020/06/04,UTTARAKHAND,GARHWAL,0.12,714.39,1.34,25.41259361
2020/06/04,UTTARAKHAND,UDHAM SINGH NAGAR,0,277.83,0,19.66092642
2020/06/04,UTTARAKHAND,BAGESHWAR,0.72,380.5,6.06,32.36587129
2020/06/04,UTTARAKHAND,RUDRAPRAYAG,0.12,236.26,1.2,24.91478494
2020/06/04,UTTARAKHAND,UTTARKASHI,0.6,1066.99,4.07,25.62212923
2020/06/04,UTTARAKHAND,TEHRI GARHWAL,0.1,583.04,0.61,29.20356386
2020/06/04,UTTARAKHAND,CHAMPAWAT,0,225.14,0,26.56028484
2020/06/03,UTTARAKHAND,HARDWAR,0.18,260.6,1.73,21.19692516
2020/06/03,UTTARAKHAND,NAINITAL,0,472.36,0.01,22.20596241
2020/06/03,UTTARAKHAND,ALMORA,0.02,392.2,0.37,24.56067666
2020/06/03,UTTARAKHAND,PITHORAGARH,0.54,1017.92,3.05,27.27385678
2020/06/03,UTTARAKHAND,CHAMOLI,0.25,1007.61,1.86,24.91562978
2020/06/03,UTTARAKHAND,DEHRADUN,0.01,453.02,0.05,28.59335645
2020/06/03,UTTARAKHAND,GARHWAL,0.12,730.5,1.36,25.98572287
2020/06/03,UTTARAKHAND,UDHAM SINGH NAGAR,0,255.39,0,18.07340498
2020/06/03,UTTARAKHAND,BAGESHWAR,0.32,344.78,3.39,29.32726992
2020/06/03,UTTARAKHAND,RUDRAPRAYAG,0.12,239.9,1.15,25.29854546
2020/06/03,UTTARAKHAND,UTTARKASHI,0.56,1052.7,3.86,25.27898963
2020/06/03,UTTARAKHAND,TEHRI GARHWAL,0.09,591.44,0.58,29.6239281
2020/06/03,UTTARAKHAND,CHAMPAWAT,0,209.6,0,24.72654536
2020/06/02,UTTARAKHAND,HARDWAR,0.27,272.68,2.48,22.17906582
2020/06/02,UTTARAKHAND,NAINITAL,0,484.28,0.01,22.76623273
2020/06/02,UTTARAKHAND,ALMORA,0.04,402.25,0.58,25.1902382
